9:37:0,1628390220.531981,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24]","[33.06, 33.05, 33.04, 33.03, 33.02, 33.02, 33.02, 33.01, 33.0, 33.0]",33.227,33.21,33.025,33.06,44032.70000000
9:38:0,1628390280.3882666,"[33.21, 33.21, 33.22, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.04, 33.03, 33.03, 33.02, 33.02, 33.02, 33.01, 33.0, 33.0]",33.225,33.21,33.023,33.06,44001.60000000
9:39:0,1628390340.4125097,"[33.21, 33.21, 33.22, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.04, 33.03, 33.03, 33.02, 33.02, 33.02, 33.01, 33.01, 33.0]",33.225,33.21,33.024,33.06,44031.54000000
9:40:0,1628390400.6223438,"[33.2, 33.21, 33.21, 33.21, 33.22, 33.22, 33.22, 33.23, 33.23, 33.23]","[33.06, 33.04, 33.03, 33.03, 33.02, 33.02, 33.02, 33.01, 33.01, 33.0]",33.217999999999996,33.2,33.024,33.06,44047.58000000
9:41:0,1628390460.4453588,"[33.19, 33.21, 33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24]","[33.06, 33.04, 33.03, 33.03, 33.02, 33.02, 33.02, 33.01, 33.0, 33.0]",33.219,33.19,33.023,33.06,44061.31000000
9:42:0,1628390520.4624627,"[33.2, 33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.05, 33.04, 33.03, 33.03, 33.02, 33.02, 33.02, 33.01, 33.01, 33.0]",33.223,33.2,33.023,33.05,44042.97000000
9:43:0,1628390580.5847952,"[33.2, 33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.05, 33.04, 33.04, 33.03, 33.02, 33.02, 33.02, 33.01, 33.0, 33.0]",33.223,33.2,33.023,33.05,44008.90000000
9:44:0,1628390640.4298925,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24]","[33.05, 33.04, 33.04, 33.03, 33.02, 33.02, 33.02, 33.0, 33.0, 33.0]",33.227,33.21,33.022,33.05,43955.06000000
9:45:0,1628390700.5644884,"[33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24, 33.24, 33.25]","[33.06, 33.05, 33.04, 33.04, 33.03, 33.02, 33.02, 33.02, 33.0, 33.0]",33.234,33.22,33.028,33.06,43924.28000000
9:46:0,1628390760.424197,"[33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24, 33.24, 33.25]","[33.06, 33.05, 33.05, 33.04, 33.03, 33.02, 33.02, 33.02, 33.01, 33.01]",33.234,33.22,33.031,33.06,43916.60000000
9:47:0,1628390820.4387991,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.04, 33.04, 33.03, 33.03, 33.02, 33.02, 33.02]",33.227,33.21,33.036,33.06,43912.32000000
9:48:0,1628390880.4725547,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.04, 33.04, 33.03, 33.03, 33.02, 33.02, 33.02]",33.227,33.21,33.036,33.06,44010.63000000
9:49:0,1628390940.4321096,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.04, 33.04, 33.04, 33.03, 33.03, 33.02, 33.02]",33.227,33.21,33.038,33.06,44027.36000000
9:50:0,1628391000.5606732,"[33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.04, 33.04, 33.04, 33.03, 33.03, 33.02, 33.02]",33.23,33.21,33.038,33.06,44001.03000000
9:51:0,1628391060.4274297,"[33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.04, 33.04, 33.04, 33.04, 33.03, 33.02, 33.02]",33.23,33.21,33.039,33.06,44002.66000000
9:52:0,1628391120.433136,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.24, 33.24, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.04, 33.04, 33.04, 33.04, 33.03, 33.02, 33.02]",33.228,33.21,33.039,33.06,44049.57000000
9:53:0,1628391180.4893136,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.04, 33.02, 33.02]",33.227,33.21,33.041,33.06,44103.41000000
9:54:0,1628391240.4293358,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.04, 33.02, 33.02]",33.226,33.21,33.041,33.06,44036.12000000
9:55:0,1628391300.76404,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.04, 33.02, 33.02]",33.226,33.21,33.041,33.06,44049.41000000
9:56:0,1628391360.3681815,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.04, 33.02, 33.02]",33.226,33.21,33.041,33.06,43979.88000000
9:57:0,1628391420.419452,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.02, 33.02, 33.0]",33.226,33.21,33.037,33.06,43939.98000000
9:58:0,1628391480.466609,"[33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.03, 33.02, 33.02, 33.0]",33.226,33.21,33.036,33.06,43948.99000000
9:59:0,1628391540.435335,"[33.21, 33.21, 33.21, 33.22, 33.23, 33.23, 33.24, 33.24, 33.24, 33.25]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.03, 33.02, 33.0, 33.0]",33.228,33.21,33.034,33.06,43913.99000000
10:0:0,1628391600.4299715,"[33.21, 33.21, 33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.03, 33.02, 33.0, 33.0]",33.222,33.21,33.034,33.06,43924.98000000
10:1:0,1628391660.4845688,"[33.21, 33.21, 33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.03, 33.02, 33.0, 33.0]",33.222,33.21,33.034,33.06,43885.20000000
10:2:0,1628391720.4070451,"[33.2, 33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.03, 33.02, 33.0, 33.0]",33.223,33.2,33.034,33.06,44014.72000000
10:3:0,1628391780.5143852,"[33.2, 33.21, 33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.24]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.03, 33.02, 33.0, 33.0]",33.22,33.2,33.034,33.06,43954.75000000
10:4:0,1628391840.4409983,"[33.21, 33.21, 33.21, 33.21, 33.22, 33.22, 33.23, 33.23, 33.23, 33.23]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.03, 33.02, 33.0, 33.0]",33.22,33.21,33.034,33.06,44009.29000000
10:5:0,1628391900.4460335,"[33.21, 33.21, 33.21, 33.21, 33.22, 33.22, 33.22, 33.23, 33.23, 33.23]","[33.06, 33.05, 33.05, 33.05, 33.05, 33.04, 33.04, 33.03, 33.02, 33.0]",33.219,33.21,33.039,33.06,44030.61000000
10:6:0,1628391960.413125,"[33.2, 33.2, 33.21, 33.21, 33.21, 33.22, 33.22, 33.22, 33.23, 33.23]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.03, 33.02, 33.02]",33.215,33.2,33.04,33.06,44062.03000000
10:7:0,1628392020.3802752,"[33.2, 33.2, 33.2, 33.21, 33.21, 33.21, 33.22, 33.22, 33.22, 33.23]","[33.05, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.03, 33.02, 33.02]",33.212,33.2,33.039,33.05,44068.19000000
10:8:0,1628392080.5461433,"[33.2, 33.2, 33.2, 33.21, 33.21, 33.21, 33.22, 33.22, 33.22, 33.23]","[33.05, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.03, 33.02, 33.02]",33.212,33.2,33.039,33.05,44050.00000000
10:9:0,1628392140.3858562,"[33.2, 33.2, 33.2, 33.21, 33.21, 33.21, 33.22, 33.22, 33.22, 33.23]","[33.05, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.03, 33.02, 33.02]",33.212,33.2,33.039,33.05,44074.84000000
10:10:0,1628392200.4921474,"[33.2, 33.2, 33.2, 33.21, 33.21, 33.21, 33.22, 33.22, 33.23, 33.23]","[33.05, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.03, 33.02, 33.02]",33.213,33.2,33.039,33.05,44066.22000000
10:11:0,1628392260.4264345,"[33.2, 33.2, 33.21, 33.21, 33.21, 33.22, 33.22, 33.22, 33.23, 33.23]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.03, 33.03, 33.02]",33.215,33.2,33.041,33.06,44084.91000000
10:12:0,1628392320.4206872,"[33.2, 33.2, 33.21, 33.21, 33.21, 33.22, 33.22, 33.22, 33.23, 33.23]","[33.06, 33.05, 33.05, 33.05, 33.04, 33.04, 33.04, 33.03, 33.03, 33.02]",33.215,33.2,33.041,33.06,44073.87000000
